Segment Code,Segment Description,Family Code,Family Description,Class Code,Class Description,Brick Code,Brick Description,Core Attribute Type 1 Code,Core Attribute  Type 1 Description,Core Attribute Type 2 Code,Core Attribute  Type 2 Description,Core Attribute Type 3 Code,Core Attribute  Type 3 Description,Core Attribute Type 4 Code,Core Attribute  Type 4 Description,Core Attribute Type 5 Code,Core Attribute  Type 5 Description,Core Attribute Type 6 Code,Core Attribute  Type 6 Description,Core Attribute Type 7 Code,Core Attribute  Type 7 Description,Core Attribute Type 8 Code,Core Attribute  Type 8 Description,Core Attribute Type 9 Code,Core Attribute  Type 9 Description,Core Attribute Type 10 Code,Core Attribute  Type 10 Description,Core Attribute Type 11 Code,Core Attribute  Type 11 Description,Core Attribute Type 12 Code,Core Attribute  Type 12 Description,Core Attribute Type 13 Code,Core Attribute  Type 13 Description,Core Attribute Type 14 Code,Core Attribute  Type 14 Description,Core Attribute Type 15 Code,Core Attribute  Type 15 Description,Core Attribute Type 16 Code,Core Attribute  Type 16 Description,Core Attribute Type 17 Code,Core Attribute  Type 17 Description,Core Attribute Type 18 Code,Core Attribute  Type 18 Description,Core Attribute Type 19 Code,Core Attribute  Type 19 Description,Core Attribute Type 20 Code,Core Attribute  Type 20 Description,Core Attribute Type 21 Code,Core Attribute  Type 21 Description,Core Attribute Type 22 Code,Core Attribute  Type 22 Description,Core Attribute Type 23 Code,Core Attribute  Type 23 Description,Core Attribute Type 24 Code,Core Attribute  Type 24 Description,Core Attribute Type 25 Code,Core Attribute  Type 25 Description
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030700,Crowd Control,10006231,Stanchions,20001353,Installation Type,20002827,Retractable System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005398,Access Control Security Systems,20002328,Type of Access Control Security System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10007007,Anti-Climb/Deterrent Security Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005401,Door Chains,20000794,Type of Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005399,Door/Gate Entry Intercoms,20001116,Corded/Cordless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005402,Door/Gate Viewers,20000794,Type of Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005400,Door/Gate/Window Bolts/Locks/Keys,20002329,Type of Bolt/Lock,20003158,Type of Key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005406,Door/Window/Perimeter Security Products Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005403,Security Doors/Gates,20002331,External/Internal,20002332,If Fire Resistant,20002330,Type of Security Door/Gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10008069,Smart Doorbells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030200,Door/Window/Perimeter Security Products,10005405,Window Burglar Bars/Panels/Shutters,20001353,Installation Type,20002336,Type of Window Burglar Bars/Panel/Shutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030300,Home/Business Fire Extinguishers,10005407,Fire Blankets,20002337,If Reusable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030300,Home/Business Fire Extinguishers,10005408,Fire Extinguishers – Pressurised,20002339,Automatic/Manual,20002338,Type of Fire Retardant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030300,Home/Business Fire Extinguishers,10005409,Fire Hoses,20002339,Automatic/Manual,20001716,Freestanding/Mounted,20002340,If With Jet Sprayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030300,Home/Business Fire Extinguishers,10005410,Home/Business Fire Extinguishers Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030600,Home/Business Safety/Security/Surveillance Variety Packs,10005417,Home/Business Safety/Security/Surveillance Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005411,Bugging/Debugging Equipment,20002341,Type of Bugging/Debugging Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005709,Exterior Convex Mirrors,20000794,Type of Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005415,Home/Business Surveillance Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005412,Light/Motion/Sound Sensors,20002339,Automatic/Manual,20001898,If Adjustable,20002346,If Weatherproof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005413,Security Lights,20000651,If With Remote Control,20002343,Type of Security Light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030400,Home/Business Surveillance Equipment,10005414,Surveillance Cameras/Video Recorders,20002345,If Multi-screen,20002346,If Weatherproof,20002347,If With Night Vision,20000430,Location of Use,20002351,Video Record Functionality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91030000,Home/Business Safety/Security/Surveillance,91030500,Safes,10005416,Safes,20002332,If Fire Resistant,20002348,Type of Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005373,Body Alarms,20002305,If With Flashlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005472,Emergency Survival Blankets/Sleeping Bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005374,Emergency Whistles,20002306,If With Mouthguard,20000794,Type of Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005375,Key-ring Alarms,20002305,If With Flashlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005376,Personal Luggage Alarms,20000651,If With Remote Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005382,Personal Safety Devices Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005377,Personal Safety Flares/Signals,20000658,If Waterproof,20002307,Type of Safety Flare/Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005378,Personal Safety Lights,20002308,If Stroboscope,20002309,If With Air Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10006850,Remote Controlled Vehicles,20002311,If Rechargeable,20003024,If with Integrated Camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10006851,Remotely Controlled Vehicle Replacement Parts and Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005379,Self-defence Sprays,20002044,If With Alarm,20002352,If With Refillable Gas Canister,20002310,If With Ultraviolet Dye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005380,Stun Guns,20002311,If Rechargeable,20002305,If With Flashlight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91010000,Personal Safety/Security,91010100,Personal Safety Devices,10005381,Wearable Wireless Webcams (Inverse Surveillance),20002312,Audio/Visual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91000000,Safety/Security/Surveillance,91040000,Safety/Security/Surveillance Variety Packs,91040100,Safety/Security/Surveillance Variety Packs,10005418,Safety/Security/Surveillance Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95020000,Building Construction & Related Services,95020100,Building Construction & Related Services,10007584,Building Construction & Related Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010100,Accounting Services,10007578,Accounting Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010200,Advertising Services,10007579,Advertising Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010300,Architectural and Engineering Services,10007580,Architectural and Engineering Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010400,Business Management & Consulting Services,10007581,Business Management & Consulting Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010500,Computer and Technology Services,10007582,Computer and Technology Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95010000,Business and Commercial Services,95010600,Legal Services,10007583,Legal Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95030000,Cleaning Services,95030100,Cleaning Services,10007585,Cleaning Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95040000,Communication Services,95040100,Audio-Visual Services,10007586,Audio-Visual Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95040000,Communication Services,95040200,Telecommunications Services,10007587,Telecommunications Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95160000,Dispensing/Vending Machines,95160100,Dispensing/Vending Machines,10008110,Coin Operated Control Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95160000,Dispensing/Vending Machines,95160100,Dispensing/Vending Machines,10008109,Vending Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95050000,Educational & Entertainment Services,95050100,Educational Services,10007588,Educational Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95050000,Educational & Entertainment Services,95050200,Entertainment Services,10007589,Entertainment Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95060000,Energy and Environmental Services,95060100,Energy Services,10007590,Energy Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95060000,Energy and Environmental Services,95060200,Environmental Services,10007591,Environmental Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95070000,Financial Services,95070100,Financial Services,10007592,Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95110000,Food/Drink and Accommodation Services,95110300,Food and Drink Services,10007596,Food and Drink Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95110000,Food/Drink and Accommodation Services,95110400,Temporary Accommodation Services,10007597,Temporary Accommodation Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95120000,Maintenance/Repair and Installation Services,95120200,Installation Services,10007599,Installation Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95120000,Maintenance/Repair and Installation Services,95120100,Maintenance/Repair Services,10007598,Maintenance/Repair Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95130000,Medical and Beauty Care Services,95130100,Hygienic and Beauty Care Services,10007600,Hygienic and Beauty Care Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95130000,Medical and Beauty Care Services,95130200,Medical Services,10007601,Medical Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95130000,Medical and Beauty Care Services,95130300,Veterinary Services,10007602,Veterinary Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95080000,Packaging/Storage Services,95080100,Packaging/Storage Services,10007593,Packaging/Storage Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95090000,Postal Services,95090100,Postal Services,10007594,Postal Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95100000,Scientific and Technological  Services,95100100,Scientific and Technological  Services,10007595,Scientific and Technological  Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95140000,Transportation Services,95140100,Transportation Services,10007603,Transportation Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95000000,Services/Vending Machines,95150000,Travel Services,95150100,Travel Services,10007605,Travel Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000502,Baby Carrier,20000045,Consumer Lifestage,20000968,Fastening Type,20001783,If With Safety Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000795,Baby Carry Cots/Baskets/Cradles,20000045,Consumer Lifestage,20001798,Foldable/Collapsible/Detachable/Retractable,20001783,If With Safety Claim,20001741,Type of Mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000794,Baby Cot/Basket – Travel,20000045,Consumer Lifestage,20001798,Foldable/Collapsible/Detachable/Retractable,20001783,If With Safety Claim,20001741,Type of Mattress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000802,Baby Door Bouncers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10006813,Baby Exercisers/Transportation - Replacement Parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000805,Baby Exercisers/Transportation Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10006812,Baby Exercisers/Transportation Variety Pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000803,Baby Swings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000804,Baby Walkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000797,Pram/Pushchair/Stroller Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71020000,Baby Exercisers/Transportation,71020100,Baby Exercisers/Transportation,10000793,Prams/Pushchairs/Strollers,20000045,Consumer Lifestage,20001798,Foldable/Collapsible/Detachable/Retractable,20001783,If With Safety Claim,20003036,Type of Pram/Pushchair/Stroller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10004096,Combat Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10001809,Combat Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10004112,Fencing Sports Equipment (Non Powered),20002059,Type of Fencing Equipment (Non Powered),20002034,Type of Fencing Sword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10004098,Fencing Sports Equipment (Powered),20002058,Type of Fencing Equipment (Powered),20002034,Type of Fencing Sword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10001807,Martial Arts Sports Equipment,20001431,Type of Martial Arts Sports Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010700,Combat Sports Equipment,10001806,Punching/Kicking Training Aids,20001430,Type of Punching/Kicking Training Aid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10006392,Cycle Anti-theft Device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10001813,Cycle Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10001812,Cycle Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10001811,Cycles – Replacement Parts,20001434,Type of Cycle Replacement Part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10001810,Cycles (Non Powered),20000045,Consumer Lifestage,20000366,Target Gender,20001433,Type of Cycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10005815,Cycles (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71010800,Cycle Sports Equipment,10006391,Scooter (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10005870,Fishfinders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001915,Fishing Bait/Flies,20001511,Type of Fishing Bait/Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001917,Fishing Floats,20001513,Type of Fishing Float,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001916,Fishing Hooks,20001512,Type of Fishing Hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001920,Fishing Line/Gut,20001516,Type of Fishing Line/Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001918,Fishing Nets,20001514,Type of Fishing Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001914,Fishing Reels,20001510,Type of Fishing Reel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001921,Fishing Rod Accessories,20001517,Type of Fishing Rod Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001913,Fishing Rods/Poles,20002060,Freshwater/Saltwater,20001890,If Telescopic,20001509,Type of Fishing Rod/Pole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001923,Fishing/Angling Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71012100,Fishing/Angling Sports Equipment,10001922,Fishing/Angling Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011000,Gymnastics Sports Equipment,10001827,Gymnastics Apparatus,20000045,Consumer Lifestage,20001446,Type of Gymnastics Apparatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011000,Gymnastics Sports Equipment,10001830,Gymnastics Sports Equipment Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011000,Gymnastics Sports Equipment,10001829,Gymnastics Sports Equipment Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011000,Gymnastics Sports Equipment,10001826,Rhythm Gymnastics Equipment,20001445,Type of Rhythm Gymnastics Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011700,Hunting Sports Aids,10001880,Game Lures/Decoys/Callers,20001483,Type of Game Lure/Decoy/Caller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,Sports Equipment,71010000,Sports Equipment,71011700,Hunting Sports Aids,10001883,Hunting Field Dressing Equipment,20001486,Type of Hunting Field Dressing Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
